description,fav_number,sidebar_color,tweet_count,name,gender
0.0,1,white,1,Kellaaaaaa_,1
2.0,2,white,2,awakemys0ul_,1
2.0,3,white,3,spookyike,0
3.0,1,blue,0,Larry63333,0
1.0,2,white,3,clutterfuck,1
1.0,3,white,3,mattsb0ner_,0
1.0,2,white,2,klaejordvn,0
3.0,2,other,1,Run_2Day,1
1.0,0,blue,0,JamesBartlett1,0
1.0,2,white,3,kidrauhliked,0
3.0,2,white,0,stephr0b,1
3.0,1,other,2,01LBrown,1
3.0,1,blue,0,Femibuster,1
3.0,1,other,0,EndaD14,0
3.0,1,white,0,K_Dud_Blackhawk,0
3.0,0,other,1,AprilLinx,1
2.0,1,other,1,xmeeesh,1
0.0,2,white,2,bad_galki,1
1.0,1,white,1,Davidcapener,0
1.0,1,white,1,permanentvisa,0
2.0,3,other,1,GriffinArnlund,1
2.0,0,blue,3,OriginalOffers,1
3.0,0,other,0,PetrovichDoug,0
2.0,0,blue,0,Toshanwithlove,1
2.0,2,white,1,Real_Cherokee,0
1.0,3,other,3,THEBESTMSTAKE,1
1.0,2,white,1,AllisonPaul__,1
0.0,0,blue,0,lindaW62,0
3.0,3,other,2,puddypii,0
3.0,2,blue,2,FernandoRodenas,0
1.0,2,blue,1,aambermillerr,1
3.0,1,blue,2,illamiina,1
1.0,3,other,2,mackymarz,1
2.0,1,other,0,RjBiLu,0
1.0,1,other,0,ma_silker,1
3.0,1,blue,0,OutgoingOwl,1
2.0,2,blue,3,Howard_Cole,0
0.0,3,white,3,NouisBums,1
3.0,0,blue,2,TurbulenTakeova,0
2.0,1,white,3,justinzorrit4,1
2.0,3,other,3,El_HDH,0
2.0,3,blue,2,BigBoobedBelle,1
3.0,2,other,2,RSKarim1,0
1.0,0,other,0,NoraDenton,1
1.0,0,blue,0,kostpech,0
3.0,3,blue,2,Amerdale,1
0.0,1,blue,2,topeakins,0
3.0,0,blue,0,philmuziqAfrica,0
0.0,2,other,2,rnbzjmalik,0
3.0,3,white,3,BlakeLeyers,1
3.0,1,white,1,RoxyValkyrie,0
3.0,2,blue,1,Alfiebiggs,0
3.0,0,blue,3,iam_EricJordan_,1
1.0,3,blue,2,CesarGon36,0
3.0,3,blue,1,Jimitents,0
0.0,3,white,2,GeorgiaBeckwith,1
0.0,0,blue,2,cintasejatiku16,1
2.0,2,white,3,Faaatttyyyy_,1
3.0,2,other,2,Sherrybaaby09,1
0.0,1,other,1,maddysos,1
3.0,2,white,2,petitejasmina,1
3.0,0,other,0,The_Gaming_Turt,0
1.0,0,other,0,Reffettgaming,0
1.0,2,blue,1,PrincesssAlana,1
0.0,2,other,2,h0lly_siz,1
0.0,1,other,0,Nesa_MJ,1
0.0,1,blue,0,T_Dawg1981,0
3.0,2,blue,1,gobey2003,0
3.0,1,white,3,CrisMindiola,1
0.0,1,other,3,tazzer_88,0
0.0,0,blue,0,KaylaMarieWhit3,1
2.0,0,blue,0,Dr_Briseno,0
3.0,1,blue,0,rabianoreen222,1
2.0,1,blue,0,NADDIESKARYLLE,1
1.0,1,blue,2,AnthonyM_G,0
3.0,0,blue,3,karaokequeen85,1
1.0,0,blue,0,hrishabh19797,0
0.0,1,other,0,abweyls,1
0.0,2,white,2,_drva,0
1.0,3,blue,3,Ayy_Jay1,0
2.0,0,other,0,Trickmetolife,1
0.0,2,white,2,_AndreaVera,1
0.0,1,other,0,mirandasparkles,1
0.0,1,blue,0,ShelbyBWigley,0
3.0,1,white,1,Cait89lovesTWD,1
2.0,3,other,2,pittgriffin,0
0.0,2,white,2,iamtaejabella,1
2.0,1,other,3,DJ_MarcB,0
1.0,3,blue,2,TheFarrierPhil,0
3.0,0,other,0,blsedbx3,1
3.0,2,white,1,JustFabulous_S,1
1.0,0,other,0,Snoopy1097,0
3.0,3,other,2,Samir_Osman92,0
0.0,0,blue,0,_ChampagneGuapi,0
1.0,3,white,3,OmfgItsZoe,1
2.0,3,blue,1,ItzAnxious,0
0.0,2,white,1,J4CKMULLx,0
3.0,2,white,1,heidikristoffer,1
3.0,2,other,1,_annaelizya_,1
0.0,3,other,3,duhlee_yumm,1
3.0,0,other,1,josephchikeleze,0
0.0,0,blue,2,crazy_nature1,0
1.0,2,blue,2,RickCannonPal,0
2.0,0,blue,3,EducatedLeftFt,0
2.0,0,white,2,Kenny_NCCU,0
2.0,1,other,1,Tiana_Bitch,1
1.0,2,white,1,court_janew,1
2.0,1,white,2,annabelle_shep,1
3.0,1,other,0,PurpleBirdEevi,1
2.0,0,other,1,MsBee_M,1
0.0,0,blue,0,carriezim,1
1.0,2,other,1,Tommy__Cain,0
3.0,2,other,2,littlemmm,1
1.0,1,blue,1,Long4ash_,1
3.0,2,other,2,IamNenebi,0
1.0,3,white,2,myranduhh,1
2.0,3,blue,2,HH_Chronic,0
2.0,0,blue,0,LukeMtwetwe,0
1.0,2,other,1,Magical_Genius,0
3.0,2,blue,2,drastichs,0
2.0,2,white,2,CynthiaCHeath,1
1.0,0,blue,0,DuhaMilton0,1
3.0,1,other,1,SamVaughan,0
0.0,0,blue,1,O8qKkYKnWa7YP3O,1
2.0,0,blue,2,MatlabKiDunya,1
3.0,3,other,3,ConStar24,1
1.0,0,other,1,Litakzq,1
1.0,0,other,0,benster21,0
1.0,3,blue,2,desirabledeyes,0
0.0,0,blue,3,04768lktc,0
3.0,2,blue,1,queenturtle5sos,1
1.0,2,white,2,ligginssss,0
2.0,1,other,0,CoachWallacNCSA,0
2.0,1,blue,1,KyGlizzyy__,1
2.0,1,other,1,Jolie_Ros3,1
3.0,2,other,1,BUFFAL0SOLDI3R,0
2.0,2,other,3,Matt_Walker96,0
3.0,3,blue,3,CalMur2,0
3.0,2,other,2,AhmedMarzooq,0
0.0,2,white,2,necocolie,0
3.0,2,other,1,Shelly_RM,1
3.0,3,blue,3,crystal_hibner,1
3.0,3,other,3,Spacekatgal,1
1.0,3,blue,1,d_rea32,0
0.0,1,other,2,pathonicjr,0
1.0,2,blue,1,KeatonPatti,0
3.0,3,white,3,hessmirk,1
2.0,2,blue,0,nicdonoghue15,1
3.0,1,other,0,iitsdbook,1
3.0,2,white,3,mimc03,0
2.0,3,other,2,mono_nokay,0
1.0,2,white,3,belikelouist91,0
0.0,1,white,3,pretty_lilnay,1
2.0,2,other,1,Pat_vann,0
0.0,2,white,3,FlatbushAVE,0
0.0,0,blue,1,boulbyallen,1
3.0,3,other,2,FoxHoundKnight,0
0.0,0,blue,0,gchild8701,0
1.0,3,white,3,nadiaabdvl,1
2.0,3,white,1,BryanReidSr,0
1.0,1,other,2,LandOfStyles,0
0.0,0,white,2,heidifnt,1
1.0,3,white,3,faaaaaith,1
0.0,2,blue,1,KristoferMJones,0
0.0,3,blue,1,jennpavek,1
0.0,2,blue,2,jeeennnaaayyy01,1
0.0,2,white,2,sumanthaaax,1
2.0,1,other,1,The_Sunset_Kid,0
0.0,3,blue,1,Gab_santoriello,1
0.0,2,blue,2,yadigak47,0
2.0,2,white,2,jakebrown_1994,0
2.0,2,other,1,maxxkrakoa,0
1.0,3,other,3,Lozzv,0
2.0,1,other,2,sweet_liciaaj,1
0.0,2,other,2,VERONiCkAh,1
1.0,2,blue,1,solochenrise,0
3.0,2,white,3,kariohki,0
3.0,2,other,1,m2012nol,1
1.0,3,other,3,Safeeyar,1
0.0,3,other,1,maldoxchris,0
0.0,3,white,3,aimhbread,1
0.0,1,blue,1,DarrionCook,0
2.0,2,other,0,John5v39,0
3.0,1,other,2,Amira5SOS_,1
0.0,0,blue,0,jumbotron74,0
2.0,3,other,0,Andreaaa1_81,1
3.0,2,blue,2,_nkemelo_23,1
0.0,1,white,3,goodsides,1
2.0,3,other,2,PabloTHEGawd,0
3.0,3,white,3,LilRecordGirl,1
2.0,3,white,3,lilliandarchie,1
2.0,3,other,1,lagunababie,1
3.0,2,white,1,Itz_MegelynBarb,1
0.0,3,other,3,wrzodk,0
0.0,1,blue,0,Tscar3J,0
1.0,2,other,2,Taliee__,1
1.0,3,other,3,Yung_Poncho,0
1.0,2,blue,0,raeannn96,0
3.0,1,other,0,malee_belizan,0
3.0,3,other,3,GregCampNC,0
0.0,2,blue,1,J_Tocco2,0
3.0,2,blue,2,I_Dodger27,0
0.0,0,blue,0,Harrymyprince_1,1
0.0,3,white,3,MerrickGeorge,0
0.0,1,blue,0,RMauza,1
2.0,3,blue,2,HenryKraft5,0
1.0,2,white,2,FeeljaBreeze21,0
1.0,3,other,3,chellydonuts,1
0.0,2,other,1,louisee___,1
1.0,3,other,3,JhazValderrama,1
2.0,2,other,3,Cherish4,1
3.0,3,other,3,Princesa_AnaXo,1
1.0,2,blue,1,LeiamIna,1
0.0,3,blue,2,MichaelKnight27,0
3.0,0,white,2,PerversiSerena,1
1.0,0,other,3,TurnerMillen,0
0.0,1,other,2,abbigayllrosie,1
2.0,1,other,1,GoodMorninCaptn,0
2.0,0,white,3,Karceno,0
3.0,1,blue,0,david_segars,0
3.0,2,blue,0,KcGreuter,0
1.0,3,other,3,vossbrink,0
2.0,2,other,3,websquaw,1
2.0,1,other,3,TravHaneyESPN,0
3.0,2,other,2,GameSquire,0
1.0,3,blue,1,lmoagaa,1
3.0,0,other,3,MISTERPDW,0
2.0,3,blue,2,or_shamai,1
2.0,2,blue,1,itbejessalyn,1
1.0,0,blue,1,Just_Lesh,0
1.0,1,white,3,MickyStL,0
0.0,0,white,0,twunted,0
2.0,2,other,0,_laurenpena,1
0.0,1,blue,1,HLukhard,1
3.0,2,white,1,isimplytessa,0
3.0,0,other,3,9Ja_CoP,0
2.0,3,other,3,ghostlygarcia,1
1.0,2,white,2,rachaellalvarez,1
2.0,2,blue,1,ana__blanco,1
0.0,2,white,1,mariahhenley,1
3.0,0,other,3,anitabondi,1
1.0,1,blue,3,DAVIDUZZZI,0
1.0,0,blue,2,HeIsGeoff,0
1.0,2,blue,1,elysacandida,1
3.0,1,other,0,leaderethics,1
2.0,2,other,2,sharoncapinpin,1
3.0,2,white,1,Stanz51,0
3.0,2,white,2,JoshRosiMusic,0
2.0,3,other,3,TommiesMommy14,1
2.0,0,blue,0,ShouldaBeenDead,0
2.0,3,other,3,kisaragistation,1
2.0,2,blue,2,WhenTreySpeaks,0
2.0,0,white,0,SCrace1011,1
2.0,0,white,1,LittleScoff,0
0.0,3,other,2,JScattergood86,0
1.0,3,blue,3,melodisthes,0
3.0,0,blue,3,AshuriiTsuki,1
1.0,1,other,0,bxsgtweets,1
0.0,0,other,1,twiggy1977,1
2.0,2,other,3,itsbilalbetch,0
0.0,3,other,3,jude_mcferg,1
3.0,1,other,1,A_Gascoigne,1
3.0,2,blue,1,Russ_Meek,0
2.0,2,blue,2,STilus47ABC,0
3.0,1,blue,0,tpcanoe,0
1.0,0,other,1,JAHMADMUSIC,0
3.0,0,other,3,9Ja_CoP,0
2.0,3,blue,3,j0ey_wils0n,0
1.0,3,blue,2,FelixTheCat720,0
2.0,2,white,1,ZZLaowai,0
2.0,3,blue,2,KayleighDunn5,0
2.0,1,other,2,mgolojuch,0
2.0,1,blue,1,s_lea23,1
1.0,2,white,1,alicejrobertsx,1
0.0,0,other,0,BIDDYUS78,1
1.0,1,other,0,maegan_horton,1
2.0,0,other,0,butiful_disastr,1
2.0,2,blue,3,BayemLFC,0
3.0,3,other,0,SalmaSherifWagi,1
1.0,2,blue,3,igalarr,1
3.0,2,other,2,GullySweet,1
2.0,2,other,3,lukeshxran_,0
3.0,2,blue,0,CopenhagenCrit,0
1.0,0,other,2,Shee__Pretty,1
3.0,3,other,1,BasedJontayvia,1
3.0,3,other,3,supersloth,0
0.0,2,blue,1,sophie_waugh,1
1.0,1,other,1,curgoth,0
3.0,2,white,1,MsNinedoors,1
1.0,1,other,1,mangogirI,1
1.0,3,other,1,Number8gov,1
0.0,3,blue,1,breezie_24_,1
2.0,0,other,2,iam_beautybeast,1
2.0,2,white,1,megglesofficial,1
3.0,1,blue,0,SoniaMorello7,1
3.0,3,other,3,OfficialShavon_,1
3.0,3,other,3,WendyDorling2,1
0.0,2,other,3,ItsJiggaMan_Ced,1
1.0,1,white,1,scarlettbenoits,1
1.0,3,white,3,IAmRikaBose,1
2.0,0,other,0,shearerphotovid,0
0.0,1,blue,0,_manteeeee_,1
3.0,1,other,3,PursuitofArete,0
3.0,2,other,3,Gerson49,0
1.0,0,other,0,parkchanyeolath,0
3.0,2,other,2,MelissaArrrgh,1
3.0,1,blue,1,Clarke_Griffin9,1
1.0,2,white,2,MilkE73,0
2.0,1,white,0,becann91,1
1.0,2,other,3,xkitkat,1
2.0,3,blue,3,_AndImTamia,1
3.0,3,other,2,HPGabri,1
1.0,0,white,2,Atomriot,0
1.0,0,white,0,tomweb06,0
0.0,1,other,2,_maithee,1
0.0,1,blue,0,Catherinemary21,1
3.0,0,blue,1,1674_ria,1
2.0,1,white,0,StensiI,0
1.0,3,white,2,hailey143,1
3.0,3,other,3,ToriDemAri,0
2.0,1,blue,1,3RDWORLDDJ,0
1.0,3,white,2,Danisnotserious,0
1.0,0,other,0,emma_pidduck,1
2.0,0,blue,0,friendlybees,0
0.0,0,blue,3,CurtisScoon,0
0.0,0,blue,0,nailsbyginalh,1
2.0,0,blue,0,Scottie37678,0
1.0,1,white,1,Guimmi1,0
2.0,1,blue,1,imcool_naresh8,0
2.0,0,other,3,coley_merrin,1
3.0,3,blue,2,SA_1953,0
1.0,3,other,3,FuckTiaraa,1
1.0,3,white,3,lipkinlip,1
3.0,1,blue,0,Ch4rlxtt3,1
0.0,3,white,1,X_ZoeGrayy,1
1.0,1,blue,1,mission_yabana,0
0.0,2,blue,1,Iddy23,0
3.0,1,white,0,NRobinsonVegan,0
3.0,1,other,0,Leashface,1
0.0,1,blue,0,ChloeReanneDowd,1
0.0,1,other,3,__jayJAMES,0
1.0,1,white,2,Alinicole711,1
1.0,3,other,2,claraf_ication,1
3.0,1,white,0,kcoffeyjones,1
3.0,2,other,2,GarretBuie,0
3.0,0,white,1,saintlov,1
0.0,2,other,1,emilywalden9,1
2.0,2,blue,0,sjubbfan,0
0.0,2,white,2,fIawlesslovato,1
2.0,0,blue,0,HarriottRebecca,1
1.0,2,other,3,frenchwendia,1
3.0,1,white,1,DianeLaneyFitzp,1
0.0,1,white,3,BeyonceLately,1
2.0,1,white,1,dorothyadumfum,1
3.0,3,blue,2,AUNTIELANELANE,1
1.0,0,white,0,BethLeeMusic,1
0.0,1,blue,0,AngeloTheLion,0
2.0,1,blue,0,RudyZach32,0
3.0,1,other,1,VinceFowler,0
2.0,2,other,1,Twitch_Twiddy47,0
3.0,3,other,0,WriteDirect,1
1.0,1,blue,0,jimbobthedevil,0
3.0,3,blue,1,lee565744,0
3.0,1,blue,0,nash_abbey,1
3.0,1,blue,0,AdalinkaNYC,1
0.0,2,white,3,tinabxlcher,1
2.0,3,other,2,ImBraeding,0
2.0,1,blue,0,HayleyClarke14,1
0.0,3,white,1,sunsoulstice,1
0.0,1,other,0,oldertwin,1
3.0,3,white,3,UstIsCute,0
2.0,1,blue,1,GawlowskiB,0
3.0,0,blue,2,TerryJeffersRaH,0
0.0,0,blue,0,HarleyMcQuinn88,1
1.0,0,other,0,KilaKituMie,0
1.0,0,other,2,_CEO____,1
2.0,0,blue,1,1884Abdulazim,0
0.0,2,other,1,ItsVoltz,1
0.0,3,other,3,_khaliadanae,1
2.0,0,other,0,MaxonKristoff,0
1.0,1,blue,1,Quendrith,1
0.0,2,blue,1,diannabanannnna,1
2.0,0,white,3,_Enculturator_,0
1.0,3,blue,2,LukeIsASequin,0
3.0,2,other,1,Jessicaadawn,1
1.0,1,other,1,rhizy,1
2.0,2,white,2,newromantiics,1
0.0,3,other,3,0beyjess,1
3.0,3,other,1,nerdyprincess3,1
0.0,3,white,2,DelaineeWalker,1
2.0,1,white,3,dcflawless,0
1.0,0,other,0,meshellgonzale3,1
0.0,1,other,0,kaetybear16,1
2.0,0,blue,1,dr_yamini143,1
0.0,0,other,1,mjaycantrell,0
2.0,0,other,3,davidsummers64,0
2.0,2,other,1,thevanegod,0
0.0,3,other,2,SamieP,1
1.0,3,blue,1,taylloney,1
3.0,3,blue,3,kathy_farnboro,1
1.0,0,blue,0,Buckers2013,1
2.0,1,other,1,kittylivi,1
1.0,2,other,1,chloejgalbraith,1
2.0,0,blue,1,lakshya_1881,1
1.0,1,blue,0,white_mamba54,1
0.0,0,blue,1,NikaTyme,0
2.0,3,other,2,leannef55,1
1.0,3,white,3,94heskind,0
2.0,0,blue,3,Carlanun,1
2.0,3,blue,3,asrivkin,0
0.0,1,blue,2,worthamilli2_,1
3.0,1,blue,0,DrCABaker,1
2.0,1,blue,0,Ryan2live,0
3.0,0,other,1,RevJAStafford,0
0.0,2,white,2,swishito,1
1.0,2,other,3,__lizzyyy,1
1.0,1,other,1,kylie_benadie,1
2.0,2,other,2,Assilla_,1
2.0,2,blue,1,april_2k16,1
2.0,1,white,0,arzcubed,1
0.0,0,blue,0,HyltonSandra,1
3.0,0,white,3,loucheryl,1
1.0,1,blue,1,1476_salman,0
2.0,1,other,2,graytr,0
1.0,1,blue,2,Sverdi332,0
2.0,0,other,1,hmdutton,0
2.0,1,blue,1,damnitdeuce,0
2.0,0,other,0,jjonghosh,0
2.0,2,blue,0,VCannarozzi56,0
3.0,1,blue,3,pinkyg205,1
2.0,2,white,0,meraviglia54,1
3.0,1,blue,1,IAMLEYAHSHANKS,1
0.0,0,blue,0,louisawaldburge,1
0.0,1,white,0,Local_Astronaut,0
0.0,0,blue,0,AlyssaAMakeup,1
3.0,3,white,1,TomAngel1,0
1.0,3,other,3,sincerelyjonah,1
0.0,2,blue,2,un__fckwitable,1
2.0,3,white,3,gzbabo,1
3.0,3,blue,1,KinkyKian13,1
0.0,0,blue,0,litlgib,0
3.0,2,blue,2,Almighty_Migos,0
0.0,1,other,3,hjmfabia,0
3.0,1,blue,1,gunasee07,0
3.0,0,other,0,JackShull1,0
0.0,3,blue,2,dirty4dolans,0
0.0,2,blue,0,brookecoble0610,1
0.0,3,blue,2,SnowballManny,0
2.0,1,blue,0,thelawboard,0
2.0,1,white,0,WritingHealthy,1
2.0,1,other,0,krispohner,0
2.0,2,other,1,0nlyyyHER_,1
1.0,1,white,1,nmharte1,1
0.0,2,other,3,IAMSHAUNMILLER,0
2.0,2,other,1,AliaElKattan,0
2.0,0,blue,0,muazzamyg,0
2.0,0,blue,2,1306_naimisha,1
0.0,3,white,3,georgia_brunton,1
0.0,2,blue,2,heeey_leeee,1
2.0,2,other,1,lambrasoqueens,0
1.0,2,blue,1,theweirdginger1,0
3.0,3,white,3,NATSUHl,1
1.0,1,other,1,TroyexTyla,0
3.0,1,white,3,KP_Kelly,0
0.0,2,white,2,LowkeyRoxanna,1
3.0,0,blue,2,Lisan1201,1
2.0,2,blue,0,GenaLennon,1
1.0,1,white,2,ImfuckingClassy,1
0.0,1,other,3,__1ofONE,0
1.0,3,other,2,elldoubleyou17,1
1.0,3,other,3,BuffassRicky,0
2.0,1,blue,2,NicolesBlvd,1
2.0,0,white,2,melissaborges,1
2.0,2,other,1,MissLisanna,1
1.0,0,blue,0,jasonbrichards,0
3.0,2,blue,1,CVandergraft,1
3.0,1,blue,0,reality_not,1
1.0,1,white,1,ezzydeenelsin,0
3.0,3,white,2,semieitas,0
3.0,0,blue,0,Garahaddo_,0
3.0,3,blue,3,happy2013guy,0
2.0,3,white,2,_carlburch,0
2.0,2,white,2,danbemyphil,1
0.0,0,other,0,irisdaughter,1
3.0,1,other,3,MacJoFit,1
3.0,0,blue,0,llednicer,1
2.0,0,blue,2,chandi_111,1
3.0,2,blue,2,juli_1736,1
2.0,2,white,3,Elsucio_Mar,0
0.0,1,other,0,Leona_Hoare,1
2.0,2,other,1,wintcrbucky,1
2.0,0,other,3,JackEndeavour,0
3.0,2,white,2,FezReports,0
2.0,2,other,2,TheUnknownIvy,1
2.0,2,other,1,norainacad,1
3.0,3,white,2,yo,0
3.0,0,blue,1,Nayana170,1
1.0,3,blue,2,meagannnxx3,1
0.0,3,blue,1,becieeastonn,1
2.0,0,blue,1,Ishwary784,1
0.0,2,blue,1,kayla_alexandr,1
3.0,2,other,2,lwt_bae,0
1.0,1,blue,1,Noel_Francis,0
2.0,2,blue,1,ZerboJulie,1
3.0,0,blue,0,sazzemcsazz,1
1.0,3,other,3,hesrovski,1
0.0,1,blue,0,lindscatherine,1
1.0,0,blue,1,Madhu461,1
2.0,3,white,2,Zeldamn,0
1.0,2,other,1,sunshinexxnouis,0
2.0,0,other,1,YYCmortgageman,0
2.0,3,white,1,bribriggs,0
2.0,1,other,1,lalalalaurenlev,1
1.0,3,other,2,HugginShelley_,1
1.0,0,blue,0,aRmeni7,0
1.0,3,white,3,respectmebatchh,0
2.0,3,other,3,stefgermgaga,1
2.0,3,other,3,LittleAlice96,1
2.0,2,other,0,Dusty1029,0
1.0,1,other,1,MiguelArzadon,0
0.0,2,blue,1,bwintz122,0
1.0,2,other,2,_XoxoBrelynn,1
2.0,1,other,2,Jekyll_Hydee,1
1.0,0,other,1,D_Wekt,0
1.0,2,blue,1,A_Reality_Czech,0
3.0,2,blue,0,DesertPitGym,0
0.0,1,other,0,alexus33322,1
2.0,2,blue,1,JeanieGigi,1
1.0,3,other,2,e_jelm,1
2.0,2,white,2,_christinecath,1
0.0,0,blue,0,brahdahjvenn,0
1.0,0,blue,0,_blksicwitit,0
3.0,0,blue,0,rps205super,0
0.0,0,blue,0,FiPilot008,0
3.0,3,other,2,sergeantgeek,0
1.0,0,blue,2,fesylacinug,1
2.0,0,blue,2,realuzzyfluxz,0
3.0,2,blue,2,DCDeacon,0
1.0,0,blue,0,LookItsPayton,1
3.0,3,blue,1,Rockytopbelle96,1
0.0,0,white,0,MiloBrown1,0
3.0,2,other,2,MW__Oh,0
2.0,1,blue,1,the_ssq,0
1.0,1,other,2,Coco__Marie,1
1.0,1,other,0,lauraconstantly,1
0.0,0,blue,0,Virisz1,1
2.0,3,other,2,AndyAUCD,0
3.0,0,blue,0,surferbay1962,1
2.0,0,other,0,TheCelonium,0
1.0,0,other,1,altheprince_,0
3.0,0,blue,2,Ivelisse,1
3.0,2,white,2,gisouthernbelle,1
2.0,2,other,1,pratmustdie,1
1.0,2,blue,1,Missalishashaw,1
2.0,0,blue,0,Lockedinbathroo,0
1.0,0,blue,0,busstedhood,1
1.0,1,other,3,DeuxCadenas,1
2.0,0,blue,2,ashleyprofiles,0
0.0,0,blue,1,kennett_oliver,0
1.0,2,other,1,pjpasta,1
1.0,2,other,3,teeareoeye_,1
1.0,3,blue,3,VivaLaJuicy7_,1
0.0,2,white,1,milzgyal,1
0.0,1,blue,0,AlanESmith3,0
2.0,0,white,2,artfudd,0
3.0,1,blue,0,Breyn2000,0
3.0,2,other,3,truedynamite6,0
3.0,2,other,0,ShineyBarbthorn,0
3.0,0,other,1,crushdacatalyst,0
3.0,2,white,3,mikashaye,1
0.0,3,blue,3,KEVlNOWENS,0
3.0,2,other,2,KAYLEE20_1,1
0.0,2,other,1,kylie_summer7,1
2.0,3,other,2,inspiredkian,1
3.0,2,other,1,NebtuneFGC,0
2.0,1,blue,0,jamazaquan,0
0.0,0,blue,0,BormanUk2015,0
1.0,0,other,0,LizLyngaas,1
1.0,0,other,3,Daniell_MUFC,0
1.0,3,other,2,LuanMaiEJ20,0
0.0,3,other,3,miiiiiica,1
2.0,3,blue,2,dovingly,1
2.0,2,other,2,iTrendXCI,0
3.0,0,other,0,JemiaTEK,1
2.0,1,blue,1,SaulDanilewitz,0
3.0,2,other,2,TheCashFargo,0
1.0,3,blue,2,bws_thetide,1
3.0,1,other,2,alisonkimberly,1
2.0,1,other,0,sarahasunday,1
0.0,1,blue,0,euniq_mccalla,1
0.0,2,white,3,TiernanDouieb,0
0.0,1,blue,1,Misstesfaye_,1
0.0,1,blue,0,marissalong22,1
2.0,3,other,3,TheMoonMami,1
0.0,2,blue,2,arrlleennee1,1
0.0,0,other,0,ChelseaJ4,1
0.0,1,blue,0,annarroddam,1
0.0,0,blue,0,AE9978,0
3.0,0,blue,1,donstwitties,0
2.0,3,other,2,AllTimeLeah94,1
0.0,2,blue,1,OBedenbaugh,1
1.0,3,blue,2,chinasIine,1
1.0,2,blue,1,KhaLayLaysaid,1
2.0,0,other,0,annavshelton,1
3.0,1,blue,0,AlanFarout,0
3.0,1,other,3,smallbiztrends,1
2.0,1,other,3,AsieMonAmour,1
1.0,2,blue,0,serranozulem1,1
2.0,1,blue,0,gretamartin_,1
1.0,2,blue,0,8c651f552dbe4de,1
1.0,3,blue,2,bre_defalco11,1
1.0,1,blue,0,NO_BOOT_DEVICE,0
0.0,2,white,2,sydneykutsch,1
0.0,2,white,1,9_is_my_doctor,1
0.0,1,blue,1,PESC1421,0
0.0,3,blue,3,ambeerly_3,1
0.0,3,white,2,brooklynekay,1
3.0,2,other,2,Malikah_Meyer,1
1.0,0,other,0,ellepfeffer,1
0.0,1,other,0,IvanaStojkovi15,1
2.0,3,other,3,_alittlemistake,1
2.0,2,other,1,BostonDave,0
3.0,1,other,0,dawtiedawn,1
0.0,1,blue,1,Benna81,0
2.0,0,blue,2,ashleyprofiles,0
2.0,3,blue,3,Baconator166,0
3.0,1,blue,1,MatlhomolaX,0
3.0,3,white,3,numakaze,1
3.0,0,other,0,PagesPineapples,1
1.0,3,blue,3,dinahsrevivaI,1
1.0,1,white,1,Droukemaa,1
1.0,2,white,1,gennifer_kellis,1
2.0,0,other,0,Agn3s_Mckenzie,1
1.0,3,other,3,ColdHxnds,1
1.0,1,blue,0,Hellz87,1
0.0,0,other,0,PapaLazarouJE,0
2.0,1,white,2,adamjmcvey,0
1.0,1,white,1,cassidykaurich,0
1.0,3,other,2,CrownedMermaid,1
0.0,0,blue,1,joeffitch,0
0.0,0,blue,2,gill_81uk,1
2.0,0,blue,1,J_Jurejko,0
3.0,2,blue,1,aron_tran,0
3.0,1,white,2,zooffyrolling,0
3.0,3,blue,0,GoQuackYourself,1
1.0,1,blue,0,kabuyeahmed,0
3.0,2,other,2,metatheatrical,1
2.0,3,other,1,plantboyphill,0
3.0,0,other,1,Zonneschijn,1
2.0,3,blue,2,NormanDalton,0
0.0,0,white,1,redjenny420,1
0.0,0,blue,0,904139Lynn,1
2.0,3,white,2,EvilYoYo17,0
2.0,1,other,3,IProduce4rm313,0
3.0,2,blue,0,Icarus824,0
2.0,2,other,2,tillymintboutiq,1
1.0,3,white,3,ameliefleurs,1
0.0,1,other,1,somercet,0
1.0,2,white,1,morgzz,1
0.0,0,blue,0,GeoffSheridan1,0
2.0,0,white,2,TheCyberMax,0
0.0,1,blue,0,kristenlxo,1
1.0,1,other,0,JanetRivs,1
3.0,1,other,2,timmy_allen,0
0.0,0,blue,0,N2fotoTed,0
0.0,3,other,1,KelliBradshaw1,1
0.0,0,blue,0,ThankgodDeezua,0
0.0,3,other,3,Deajuahh,1
1.0,3,blue,1,aMichaelGrant,0
1.0,2,blue,1,JoshuaMound,0
3.0,1,blue,0,femayanagalea,1
0.0,0,blue,0,jlane91617,0
2.0,0,white,2,Trade_Snipers,0
1.0,2,other,2,KylieLanktree,1
2.0,1,white,2,AliceNicholls_,1
2.0,2,blue,2,CHEFBROYARDY,0
3.0,3,other,3,Magan1977,0
2.0,3,white,3,Lucia1D_11,1
3.0,3,other,3,MonicaJonesGMA,1
0.0,1,blue,0,ThaDaedalus82,0
2.0,2,other,2,tobzster,1
3.0,3,blue,1,DeanHillman,0
2.0,1,other,1,Tuff_Cookie,1
1.0,3,blue,2,Paulie_Batts,0
1.0,3,other,2,_Dorreya,1
2.0,0,other,1,MsShawnaRenee,1
3.0,2,blue,2,kfobbs,0
3.0,1,blue,1,YandereKnives,1
1.0,3,other,2,yungnehi,1
2.0,3,white,3,justinftcarter,1
2.0,1,other,0,josephrileyyy,0
