description,fav_number,sidebar_color,tweet_count,name,gender
0.0,1,blue,0,prestonsimm,0
0.0,1,other,1,ctsotsoros,0
0.0,1,other,1,94heskind,1
0.0,1,other,1,sacklunch4eva,1
1.0,0,other,1,CyberManin,0
1.0,1,0,1,milknmuffins,1
0.0,0,blue,0,Draco70Reed,0
0.0,0,blue,0,kenideeee,1
1.0,1,other,1,_jeffreality,1
1.0,1,blue,0,kennarainey,1
1.0,1,other,1,BEHINDpleasure,1
1.0,0,other,1,imdjsmylee,0
1.0,1,blue,1,arthur_affect,0
1.0,0,other,1,MichaelLosier,0
1.0,0,0,1,Ncouzz,1
1.0,0,blue,0,DavidSmith5454,0
1.0,1,other,0,Bilalipaup,0
0.0,1,other,1,hoodslayberry,1
0.0,0,blue,0,RickAWord,0
1.0,1,0,1,JuicedUpRELL,0
1.0,0,blue,0,MrParking,0
1.0,0,0,0,PaulICMYAS,0
1.0,1,blue,0,stephentyrone,0
0.0,0,blue,0,Droop69,0
1.0,1,other,0,KurtKjellstrom,0
1.0,0,blue,1,TedDitchburnNNP,0
0.0,1,other,1,JamesAvis91,0
0.0,0,other,1,parrillasjapril,1
0.0,1,0,0,HauntedFlesh,0
0.0,0,blue,1,INTELBRIEF,0
0.0,1,other,1,THECHRlSEVANS,1
1.0,1,other,1,biebusxchrist,0
0.0,1,other,1,aliarvay,1
1.0,0,other,1,KRBwrites,1
0.0,0,0,0,vlr_raymond,1
0.0,1,other,0,carllyy4,1
1.0,1,blue,1,Hurricane_Chrxs,0
0.0,0,other,1,LOLOTheFox,1
1.0,0,blue,1,GeekInfoNow,0
1.0,1,other,1,RadioKayla,1
0.0,1,blue,1,imnotyou__,1
1.0,0,0,1,CynicalHuntress,1
0.0,0,blue,0,sac0yia_,1
1.0,1,other,0,Mr_Mercuryy,0
0.0,1,other,1,its_Chrisy_E,0
0.0,0,blue,0,bethanyangel_,1
0.0,1,blue,1,CheyNicholePatt,1
0.0,0,blue,0,TheNazrul,0
1.0,0,0,1,Fented542,1
0.0,0,blue,1,NJD_1982,0
1.0,1,0,1,FairysHuff,1
0.0,1,blue,1,Taylorchilds3,1
0.0,0,blue,0,JackClifton2,0
1.0,1,other,1,muromaki,1
1.0,0,other,0,katemuker,1
1.0,0,blue,1,LinWalsh15,1
0.0,1,other,1,Katziotho,0
1.0,0,blue,0,Ospreys_44,0
1.0,0,blue,0,I_am_emak,1
1.0,0,blue,1,NavyTalkRadio,1
0.0,1,other,0,DBREEZY38,1
1.0,1,other,1,HiThereSmiley,1
1.0,1,blue,0,thebigzookeeper,0
1.0,0,blue,0,kary1D192,0
1.0,1,other,1,LaDonna196153,1
1.0,0,blue,0,joannethomsen,1
0.0,0,blue,0,wolf_rogers8,0
1.0,1,0,1,APTminer,0
0.0,0,blue,0,dewesh_tiwary,0
0.0,1,blue,0,WadTheGawd,0
1.0,0,blue,0,MattyKrop17,0
0.0,1,0,1,lebatavia,0
1.0,1,other,0,haleyjamesx,1
1.0,0,blue,0,joepanettieri,0
0.0,1,other,0,_demigomezzz_,1
1.0,1,blue,1,_MarySpencer_,1
1.0,1,other,1,Rev97Bronnie,1
1.0,0,blue,0,tony_drunk,0
0.0,1,blue,0,Monica_Story18,1
0.0,0,blue,0,jrycraft01,0
0.0,1,blue,0,trevormccabe17,0
0.0,1,other,1,andyreiff,0
0.0,1,other,1,_BellaDavona,1
0.0,0,blue,0,jaylennn_3,0
0.0,0,blue,0,neill_house,0
1.0,1,blue,0,kaybruegs,1
1.0,0,other,0,bubblegumdesign,1
1.0,1,other,1,MikeEnders3,0
1.0,1,other,1,MernaMedhat1,1
1.0,0,other,0,BradyMclean1313,0
1.0,1,blue,1,lolacuppy,1
1.0,1,0,0,Rachel_g18,1
0.0,1,blue,0,lyricmorales_,1
1.0,1,other,0,the_winkster,0
0.0,1,other,0,scrambledmegz_,1
0.0,1,blue,1,lordeszarry,1
1.0,0,other,0,Adevarias,1
0.0,0,blue,0,emma_lr17,1
1.0,1,other,1,FFer_becerra,1
0.0,0,other,1,_BuryMeInPiNK,1
0.0,1,0,0,itskaiumaukele,1
1.0,0,other,1,Sydx_O,0
0.0,1,blue,1,USWNT23,1
1.0,1,blue,0,emmywilde2,1
0.0,0,blue,0,kcbdjp_kthnl26,1
1.0,0,0,0,drmartinwrites,1
0.0,1,0,0,EwendtK,1
1.0,0,0,0,BobRblock84,0
0.0,1,other,1,sailings0uls__,1
0.0,0,blue,0,leejohndary,0
1.0,1,other,1,FatBodyPolitics,1
1.0,0,blue,0,XenaCruzado,1
0.0,0,blue,0,AGirlCD,1
0.0,0,blue,0,ewertoncolombo,0
1.0,1,other,1,ConorDarrenD,0
1.0,0,blue,0,5osh_lay,0
1.0,1,blue,0,adamien457,0
1.0,1,0,1,drginareghetti,1
0.0,1,blue,0,trajcevskid7,0
1.0,0,blue,1,YourSpiritSpeak,1
1.0,1,other,1,CahairOKane1,0
1.0,1,0,1,lwt_bae,1
1.0,0,blue,1,sandrabeckfit,1
0.0,0,blue,0,aidyduffresne,0
1.0,0,other,0,AndreaMurphy82,1
0.0,0,other,1,Brndnstvnhghs,0
0.0,1,blue,1,naaaaat25,1
0.0,1,0,1,marcia_faria93,1
0.0,0,0,0,weightlosstopia,1
1.0,1,blue,0,JoyTsintsadze,0
0.0,1,other,1,LFCibe,0
1.0,1,other,1,azzafed,0
0.0,1,other,1,uncletypewriter,1
0.0,0,blue,0,crzluna,1
1.0,0,blue,1,georgesonalfred,0
0.0,0,0,0,GIULIANODONNARU,0
0.0,1,0,0,teekaydabae,1
0.0,1,other,0,caitlyn_martin,1
0.0,0,0,0,t1shari,0
1.0,1,other,1,paul_s_kemp,0
1.0,0,blue,1,bc4_bc,0
0.0,0,other,1,nickimjfam,1
1.0,1,other,0,Kitty_Carly,1
1.0,0,blue,0,BlackMtnCBGs,0
1.0,1,blue,1,cookiegigan,1
0.0,0,0,0,jessie_4EV3R,1
1.0,0,blue,0,Lzrjok,0
0.0,0,0,0,clarence_carr,0
1.0,1,blue,1,fndinya,0
1.0,0,blue,0,jbsbr27,0
0.0,1,blue,1,Miss_Million_,1
1.0,1,other,0,PK_Baxter,1
0.0,1,blue,1,davidcat24,0
1.0,1,other,1,KazeIsRaaj,0
0.0,0,blue,1,Juspencesses52,1
0.0,1,other,0,DanniMarieeeeee,1
1.0,1,0,0,cobrollins,0
1.0,1,blue,0,n_blondel,0
0.0,0,blue,0,alanalewis110,1
0.0,0,0,0,WMBL_SUNLUN,0
1.0,1,blue,1,BrittYutzy,1
0.0,1,0,0,melissamayreed,1
1.0,1,0,1,larisatadidems,1
0.0,0,other,0,miss_samia,1
1.0,1,0,1,COol_1ne,0
1.0,0,other,1,robertmeyer9,0
1.0,0,blue,0,saaconsulting,0
1.0,1,other,1,stargazer0118,1
0.0,0,0,0,citanna32,0
1.0,1,0,1,khuzhi_dvn,0
1.0,0,other,0,PROforma_Micomm,0
0.0,1,blue,0,4evrmalone,1
0.0,0,0,0,hjschnyderite,1
0.0,0,other,1,Jaredlovesher,0
0.0,1,blue,0,audreygasque,1
0.0,1,other,1,helloimlaurenn,1
0.0,0,blue,0,babeniallniall2,1
1.0,1,blue,0,faulkner_mitchh,0
1.0,1,blue,1,AndybBenson,0
1.0,1,other,0,Autora_de_Nada,1
1.0,1,other,1,Janni_Joy,1
1.0,0,other,0,danwoodsearly,0
1.0,0,0,0,katrinamil55,1
1.0,1,blue,0,_connorsbxbe,0
0.0,0,0,1,MilwaukeeTalk,1
1.0,0,other,0,DanielleSutter,1
0.0,0,0,0,cyleeshapalingo,1
1.0,0,other,1,Thati_ML,1
1.0,1,0,1,MWatty55,0
0.0,1,other,0,Rosa_Andrews,1
1.0,1,other,1,Love_Raciah,1
1.0,1,0,0,elly69belieber,1
0.0,0,other,0,werestillhappy,1
0.0,0,blue,0,nevaehtaughtyou,1
0.0,1,0,0,drewlichty,0
0.0,1,blue,0,__journeyrenee,1
1.0,0,blue,1,bigdemonskull,0
1.0,1,other,1,MediaMaven_CN,1
1.0,0,other,1,WildTigress01,1
1.0,1,other,1,HoustonHavens,1
0.0,0,blue,0,charlie_38686,0
0.0,1,0,0,nicholsevansfan,1
1.0,1,0,1,AkaYungDonJuan,0
1.0,1,other,0,CoachJFry,0
1.0,1,other,1,Gligar13,0
0.0,0,other,0,shhlyricsshh,1
0.0,1,blue,0,ernie20056,0
0.0,1,other,1,z0ltarspeaksx,1
1.0,0,blue,1,WealthTalkRadio,1
0.0,1,other,1,94heskind,0
0.0,1,0,1,ShueMiera,1
0.0,1,blue,0,MayhemMike24,0
1.0,1,other,0,BaileyCole12,1
0.0,0,blue,1,slicerrunroad,0
0.0,0,blue,0,jasonwhithamsw,0
0.0,1,0,1,baileypickett98,1
1.0,0,blue,0,cptsgtpeppers,0
1.0,0,other,1,Zoosange,0
0.0,0,other,0,catestoc,1
1.0,1,blue,1,chiaraminetti,1
1.0,0,blue,0,Bark1409,0
0.0,0,blue,0,MissStyleable,1
1.0,0,other,1,donjohnsonpentz,0
0.0,0,blue,0,jesicamavie,1
1.0,1,blue,1,WhoseStephaniee,1
1.0,1,0,0,GrandAngus9,0
1.0,1,other,0,etcblogmag,1
1.0,1,other,1,archilocheion,0
1.0,0,0,0,Roots_Blog,1
1.0,1,other,0,JunNJc,1
0.0,0,other,1,BigSkyGuy57,0
1.0,0,0,1,BadBoyOfEditing,0
1.0,1,0,0,Caitlin_Brook,1
1.0,0,0,0,melissachessman,1
1.0,0,blue,1,iFayaz,0
0.0,1,blue,1,Jhickness9,0
0.0,1,0,0,jellojpg,1
1.0,0,0,0,jenagigi11,1
1.0,1,other,1,harrysmarcela,0
0.0,1,other,0,jenniviola,1
1.0,1,other,1,sloanafbellas,1
0.0,1,other,1,tetenioooo_,1
1.0,1,blue,0,ChadChadsurfing,0
0.0,0,other,0,ces_melendez94,0
1.0,0,other,1,sk_weber,1
1.0,0,blue,0,thetallgirl_24,1
1.0,1,other,1,Pinkamom,1
0.0,1,0,1,Kopology,0
0.0,0,other,0,King_Stoopid,0
0.0,1,other,1,paperdoll,1
0.0,0,blue,0,JuliaGreenwald7,1
1.0,1,other,0,E3_UNLEASHED,0
1.0,1,blue,1,drmarcspooner,0
0.0,0,blue,0,RobinSelby,1
1.0,0,other,1,jessig03,1
1.0,1,blue,0,dCyph_Kaya,0
0.0,1,blue,1,MessyKaay,1
1.0,1,other,1,Hai_ingrid,1
1.0,0,blue,0,GravelordDevil,0
0.0,1,0,1,tayedris,1
1.0,1,other,1,Emipyle,1
1.0,0,other,0,SootikalRx,0
1.0,0,blue,0,Taykittenn,1
1.0,1,other,1,AlainaRomo,1
0.0,1,other,1,jeanee5TAM,1
0.0,1,other,1,MrMAC_,0
0.0,0,blue,0,lenababy03,1
0.0,0,0,0,eatonbarbara2,1
0.0,1,blue,1,magicallester,0
0.0,1,other,1,ajperr,0
1.0,0,blue,1,JoeyIckes,0
1.0,1,other,1,_Desperlady_,1
0.0,0,blue,1,Unique__7mo0d,0
1.0,0,blue,0,HighlyBBe,0
1.0,1,0,1,leocasteIlano,1
1.0,1,blue,1,_KayBingiHOE,1
0.0,1,blue,0,Rick_sauce060,0
1.0,0,0,0,CatalinaNYAN,1
1.0,0,other,0,aminahmae,1
1.0,0,other,1,robertmeyer9,0
0.0,0,blue,1,beeinchicago,1
1.0,0,other,0,HughesCatie,1
0.0,1,other,1,ShorT_A_Y,1
1.0,0,0,0,peatsoupy,1
1.0,0,0,1,woelfel,0
1.0,1,0,0,PattyStumpSays,0
0.0,1,0,1,roseleetran,1
0.0,1,0,0,tomm_parr,0
0.0,0,blue,0,lyndseyrenae_,1
0.0,0,blue,0,Abbym_vance,1
0.0,1,blue,1,taobby,0
1.0,1,blue,0,ajkiddle,1
1.0,0,other,1,UlyssesReader,0
1.0,0,blue,0,bontribears,1
1.0,1,blue,0,AUTigerGSUEagle,0
1.0,0,other,0,crisalida_19,1
1.0,1,0,1,NewsBelieberJB,0
0.0,0,0,1,susyvergara74,1
0.0,1,blue,0,Patelli25,0
1.0,0,other,0,Savage_garden2,1
1.0,1,other,1,TheUnCommon_ME,0
1.0,0,blue,1,daymoney760,0
1.0,0,other,0,Charlies_Demon,1
0.0,1,blue,0,erinstarki3,1
0.0,1,blue,0,Lauren_lovesoli,1
0.0,0,blue,0,FeddiHoundPlu,0
1.0,0,0,0,Airmandjet,1
0.0,1,blue,1,Itzkaspar,0
0.0,0,blue,0,leahmyers101,1
0.0,1,other,1,kingoftwinks,0
1.0,1,blue,1,BA_Marissa,1
0.0,1,other,1,adamversuslife,0
1.0,1,0,1,ShaunInce123,0
0.0,1,0,0,tropicalbiebes,0
1.0,1,other,1,Manonnct,1
0.0,1,other,1,ThatSpiceMaxi,0
0.0,1,0,1,dayj_,1
0.0,1,other,1,ZiamftGallavich,1
1.0,1,other,1,LauraTFP,1
1.0,0,other,0,SCollinsJourno,1
1.0,1,blue,0,paperphotoyo,1
1.0,0,other,1,yumronidua,0
1.0,1,other,0,chanteldione,1
0.0,0,0,0,MarcoNunez_,0
1.0,0,0,0,lem1967,0
1.0,1,blue,1,de08b,1
0.0,1,blue,1,Harrydrxgme,1
0.0,1,other,1,ally_vicky,1
1.0,0,blue,1,BestCoachRadio,1
1.0,0,other,0,dsexton1681,1
1.0,1,blue,1,Manny_United10,0
0.0,1,other,1,kaymar_10,1
0.0,1,0,0,DanielWhit3,0
0.0,0,other,1,CzweMzimela,1
0.0,1,other,1,Mackenna_Daly,1
0.0,0,blue,0,joshuastrachan2,0
0.0,1,other,0,victoriab150,1
1.0,0,other,1,dookyyy,0
1.0,0,0,0,_Olivia_Rachel_,1
1.0,1,0,1,Tone_NvaGivinUp,0
0.0,1,0,1,CChaloupsky,0
1.0,0,other,1,Gunjan_Patil,1
0.0,0,blue,1,SineadFresh,1
0.0,0,0,0,SPMNJ,0
1.0,1,0,1,hoplesslycrazy,1
1.0,0,blue,0,bradfontaine,0
1.0,1,0,0,EdFullmetal7,0
0.0,1,blue,0,SBarutta,1
1.0,1,other,1,LoveuLynn,1
1.0,0,blue,0,_IreneMalik,1
0.0,1,blue,1,theonlyresons,0
1.0,0,other,0,fabian70813,0
1.0,0,other,1,jezkwon,1
1.0,1,0,1,babytarantula,1
1.0,0,0,0,steve05g,0
0.0,1,other,1,actualstriker,0
0.0,0,blue,0,bbwroth,0
1.0,0,other,1,WHwdDude,0
0.0,1,other,0,JoelCaseyy,0
1.0,1,0,0,allanwright26,0
1.0,1,0,1,ericarm,0
1.0,0,other,1,domcrofts,0
1.0,1,blue,0,mikestrutter123,0
0.0,0,blue,0,BBayliss2015,1
0.0,1,blue,1,anaaa_xoxo97,1
1.0,1,other,0,NELICITA23,1
0.0,0,blue,0,Draco70Reed,0
1.0,0,blue,0,Optiv8,0
1.0,1,other,1,iIlyria,1
0.0,1,blue,0,victoriacheng__,1
0.0,0,0,0,craneflock,1
1.0,1,other,1,Hannah_Bevis1,1
1.0,0,blue,1,iPeytonManning,0
0.0,1,0,0,brenna_biggs,1
0.0,1,other,1,AnthonyBruuuuh,0
0.0,1,0,1,runawaymalia,1
0.0,0,blue,0,armaaansheikh15,0
1.0,0,0,1,iFahadAli,0
1.0,0,other,0,drakeholderman,0
1.0,1,blue,1,texascowboy92,0
0.0,1,other,0,BecciiLeigh,1
1.0,0,0,1,eckburnaby,1
0.0,1,blue,0,bambrewer,0
0.0,1,blue,0,Itzhannahbrooke,1
1.0,1,other,1,MeaghanSnieggs,1
1.0,0,other,0,chukwuyenum,0
1.0,1,blue,1,alcohorace,0
1.0,1,blue,1,Nickachu7,0
1.0,0,blue,0,portiaclarkcbc,1
1.0,0,blue,1,JasonBlackwood,0
1.0,1,other,1,GodWelcomesAll,1
1.0,0,other,1,kittycgirl,1
0.0,0,blue,0,Adr2413,1
0.0,0,blue,0,ConsueloBido,1
1.0,1,blue,0,_AliceMaze,1
1.0,1,0,0,SenpaiScape,0
1.0,0,blue,1,JohnnyPetrini,0
0.0,0,blue,0,taylor1994leigh,1
0.0,0,blue,0,chaseveillon,0
1.0,0,blue,0,theCodyXshow,0
1.0,0,other,0,viva_gloria,1
1.0,1,other,1,bookoisseur,1
1.0,0,other,1,SirTerence,0
0.0,1,other,1,Villawase,1
0.0,1,blue,1,mugatu78,0
1.0,0,other,0,PhillyMusician,0
1.0,1,other,1,delrico,0
1.0,0,other,1,Klumsayz,0
1.0,1,other,1,bigkrisradiodj,0
0.0,0,blue,0,deejayinko,0
0.0,1,other,1,jaisjinglebells,0
0.0,0,blue,0,fucklilyrae,0
1.0,0,other,0,gchetrick,0
1.0,0,blue,1,leegarcia121,0
1.0,1,other,1,InTheKitchenKP,1
1.0,1,0,0,KaylaElise04,1
1.0,1,0,0,cecemeddock,1
0.0,0,blue,0,saynaiyaa,0
1.0,0,blue,0,heatherbnner,1
0.0,1,blue,0,imblazzin,1
0.0,0,blue,0,surpriseazmom,1
0.0,0,other,1,Josh1938,0
0.0,1,other,1,GolazoDeRobbie,0
1.0,1,blue,1,DanieOBrien,1
0.0,0,other,1,PrnzHakeem,0
0.0,1,0,0,Frankthamac,0
0.0,0,other,0,khlo90,0
0.0,1,other,1,angelxlena,1
1.0,1,other,1,marysunshine81,1
1.0,0,blue,0,JenTrueK,1
0.0,0,blue,0,1D__Sheila,1
0.0,0,0,1,Maxamegalon2000,0
0.0,1,other,1,LowerThanCassie,1
0.0,1,blue,0,HRebsom,1
0.0,0,blue,0,loulou_288,1
0.0,1,blue,0,FingerMeDaddy,0
1.0,0,0,1,jdesignz,0
0.0,0,blue,0,marycjoyce2,1
0.0,0,blue,0,CaudilloKarla,1
1.0,1,blue,0,Pheel_Xclusiv,0
0.0,0,blue,1,SanJoseTalks,1
0.0,1,blue,0,DerekLeeman,0
1.0,0,other,0,nealthornton,0
0.0,1,blue,1,soyouknowwme,0
0.0,0,0,0,Luv_My_Blake,1
0.0,1,blue,0,jasminbravo00,1
1.0,1,blue,1,talia_frances,1
0.0,1,0,1,dawn9476,1
1.0,0,0,0,CRALCyclone,1
1.0,0,other,0,Upright_Monkey,0
0.0,1,blue,1,OnaliseW,1
1.0,1,other,1,Richard_Colo,0
0.0,0,other,1,Bxtchinpaint,1
0.0,0,other,0,ZMKHAN1990,0
1.0,0,other,0,RobbJGJR,0
0.0,1,other,1,chinalinethot,0
1.0,1,other,0,hopeandchocolat,1
1.0,1,other,1,afrosypaella,1
0.0,1,blue,0,davidheron1888,0
1.0,1,0,1,jcaonguyen,0
0.0,0,blue,0,romareem14,1
0.0,0,blue,0,leeh_Fernanda4,1
1.0,1,other,0,RebeccaBrady7,1
1.0,1,other,1,dancequeenem,1
0.0,0,other,1,Nannndi,1
0.0,0,blue,0,LindaCarrig,1
1.0,0,0,0,superjayxx16,1
1.0,0,blue,0,byul_ath,1
0.0,1,0,1,JustCallMe_TD,0
1.0,1,other,1,ashoncrawley,0
1.0,1,blue,0,NILOCDAC,0
1.0,1,blue,1,salcido_marco,0
1.0,0,other,0,BarRoomHoldem,0
1.0,0,other,0,MariesList,1
1.0,1,other,1,DanteIsNotDope,0
1.0,0,blue,0,jarrrttmason,0
1.0,1,blue,1,HallettMatt,0
0.0,1,other,0,abbiemilne_x,1
1.0,1,other,1,evasurga,1
0.0,0,blue,0,_HannahBananaO,1
1.0,0,0,1,ArlineNardelli,1
0.0,1,other,1,aula_jr,0
1.0,0,other,0,JamieHarris_2,0
0.0,1,other,1,Montana_103rd,0
0.0,0,blue,0,AkibaCosplay,1
1.0,1,other,1,beingmsaad,0
0.0,0,0,0,spuuky_,0
0.0,0,blue,0,triancadelrio,1
0.0,1,other,1,violet_babyy,1
1.0,1,blue,1,Cat_Phillips,1
0.0,1,blue,0,G30rg3III,0
0.0,1,other,0,TaminaTaz,1
0.0,0,blue,0,geedubb20,0
0.0,0,blue,0,Biscuit33br,0
1.0,0,other,0,nairajessyca,1
0.0,1,other,0,CallOnJacksSon,0
1.0,0,blue,1,PoweredUpGirl,1
0.0,0,other,1,sirgagalooXO,0
1.0,0,blue,0,guthrie_kelley,1
0.0,0,blue,0,ygchrisgmb,0
0.0,0,blue,1,Caaffi__Laaryo,0
1.0,1,other,1,UnaBollera,1
0.0,1,0,0,natsu_no_hikari,0
1.0,0,other,0,RonPeperkamp,0
1.0,1,blue,1,falloutkail,1
0.0,1,other,1,WahabAlBader,0
0.0,1,0,1,beachesxw,0
0.0,1,other,1,BSTEEZY_,0
1.0,1,0,1,KiNG_EMiR_,0
0.0,1,other,1,ohmymichelle_,1
0.0,0,blue,0,Ms_KelseyNguyen,1
0.0,0,other,1,TPTotalPackage,1
0.0,1,0,1,ConnorAndrews,0
0.0,1,0,0,jaaeeden,0
1.0,0,0,0,maryhelensaba,1
1.0,1,blue,0,ProudDadNHubby,0
1.0,0,blue,1,JohnsonSpeer,0
0.0,1,0,1,rachaelluther,1
1.0,0,other,1,simah1101,0
1.0,0,other,0,raghubetter,0
0.0,0,0,1,CoachMultiMedia,1
0.0,1,other,1,Tearrrraa,1
0.0,1,other,1,_Tickavel,0
1.0,0,blue,0,TennisAce604,0
0.0,0,blue,0,Fuhkyocelf69,0
1.0,0,blue,0,HotMealsNow,1
0.0,1,other,1,alexisferrer_,1
0.0,1,blue,1,NoBabiesJay,0
0.0,1,0,0,aliceedoran,1
1.0,1,blue,0,Jhobbs__,1
0.0,0,blue,0,Aiwanei,0
1.0,0,blue,0,CoversJLo,0
0.0,0,other,1,CaraamelThunder,1
1.0,1,blue,1,Sunofzayn,1
1.0,0,blue,1,NickyJay,0
0.0,1,other,0,BLegiiiiiiiiiit,1
1.0,1,0,1,njgirl0976,1
1.0,1,blue,1,SyedaaSameera,1
1.0,1,blue,1,gramofthehill,1
1.0,0,blue,0,PremiseAmiss,0
1.0,0,blue,0,passionateRAGE8,1
1.0,0,0,1,talkradiomoms,1
1.0,1,0,1,WhosChaos,0
1.0,1,blue,1,unormal,0
0.0,0,0,0,GreyResol,0
1.0,0,blue,0,CadeHunterRP,0
1.0,0,other,0,MoChatra,0
1.0,1,0,1,ACreativeMuggle,1
1.0,1,other,1,fantasycsjb,1
1.0,1,blue,0,Greyman_10,0
0.0,0,other,0,NadiaCholico99,1
0.0,0,other,0,glickyglick,0
0.0,1,0,1,bigmonsterlove,0
0.0,0,blue,0,esssbabysister_,1
1.0,1,blue,1,andyblatch64,0
1.0,0,blue,0,joannethomsen,1
1.0,0,blue,0,teetertotter57,1
0.0,1,other,1,Macyb27,1
1.0,0,other,1,AdrienneSmith40,1
0.0,1,blue,1,viann_vic,1
1.0,1,0,0,NigelUNI,0
0.0,1,0,0,laurenxbrannon,1
1.0,1,other,1,StuJoanne2,0
1.0,0,blue,0,djsllim,0
1.0,1,blue,1,shauna_mcfc,1
0.0,0,blue,1,mefink,1
0.0,0,0,1,thatonemaddie_,0
1.0,1,other,1,attidon,0
0.0,0,0,0,LauraQu22469337,1
0.0,0,other,1,Stoner2Times,0
0.0,1,0,1,bkbeams,1
0.0,0,blue,1,TalkRadioVegas,0
1.0,1,0,1,lwt_bae,1
0.0,1,other,1,MannersJoking,0
1.0,0,blue,0,jujaa96,1
1.0,1,0,1,chaliceoftears,0
0.0,1,other,1,KidMelancholy,0
1.0,1,blue,0,micah_morrison,0
1.0,0,blue,0,ImOnTheMark,0
0.0,1,other,1,harmlesskenzie,1
0.0,0,blue,0,ffourie,0
1.0,1,other,0,Kaleigh_Bauer,1
0.0,1,blue,1,r00ndy,1
1.0,0,other,0,marcsrhudson,0
1.0,1,blue,1,diabeticguy,1
0.0,1,other,1,Neverhatecris,0
1.0,0,other,0,LMacStevens,1
1.0,1,blue,1,Irish5SOSCaniff,1
1.0,1,blue,0,LebretonAbby,0
0.0,1,other,1,tori_wozniak,1
0.0,0,blue,0,SMBasa_5299,1
0.0,0,blue,0,rebecca_dancex,1
1.0,1,other,0,totalconfushun,1
1.0,0,other,1,juanvasquez1984,0
0.0,0,blue,0,babeniallniall2,1
1.0,0,other,1,BenVealWrites,0
0.0,0,other,0,reesestar,1
1.0,1,0,1,DanOfCydonia,0
1.0,0,other,0,Jim_Singer,0
0.0,1,0,0,GabyyPrenticee,0
1.0,0,blue,1,MyGOMOM,1
1.0,0,blue,1,TBU__,0
0.0,1,blue,0,karihall_,1
0.0,1,blue,0,MeSacora,1
1.0,0,blue,1,Curt_ThaFlirt,0
0.0,1,blue,1,cierrajuanita,1
0.0,1,blue,0,maddy_layne8,1
0.0,1,other,1,bunnyxmama,1
0.0,1,blue,0,kale4697,1
0.0,0,0,1,webindex24,0
0.0,0,other,1,britmishelle,1
1.0,0,blue,1,eveehunt,1
1.0,1,blue,1,jreil26,0
0.0,0,blue,1,SpencerCareyTry,0
0.0,0,blue,0,AaronScottRE,0
0.0,1,blue,0,amy_wainwright,1
0.0,1,blue,0,JoePetkauskos,0
0.0,1,other,1,tomeneiqua,1
0.0,1,other,1,MichaelVigilant,0
1.0,0,blue,1,which_is_nice,0
0.0,1,blue,1,ciindergarden,1
0.0,0,0,1,Choi_hyung_top,1
1.0,1,blue,0,colinodonaghue1,0
1.0,1,blue,0,jacobistherapy,1
1.0,1,blue,0,Fleurdejuliet,1
1.0,1,0,1,teetag48,1
0.0,0,blue,0,CK_Kirbi,0
1.0,0,other,1,CrashMcCloud,0
1.0,1,other,1,CharlieSlang,0
0.0,0,blue,1,Melonie_Beilman,1
1.0,1,other,1,AriesAi,1
0.0,0,other,1,TimesONeill,0
1.0,0,blue,0,PHXRealEstate4U,1
1.0,0,other,0,Zelse007,0
1.0,0,blue,0,oxning,0
1.0,0,0,0,zoirinialI,0
0.0,1,blue,1,veganpapi,0
0.0,0,0,0,sgibkr10,1
0.0,1,other,0,lwtpeach,0
1.0,0,blue,0,dirkmacgirk,0
0.0,1,0,0,pawnshop_heart,1
1.0,1,blue,0,cambodia128,0
0.0,1,other,1,yamnouni,1
1.0,1,other,1,spaceboynewt,0
0.0,0,other,0,abbyseal,1
1.0,0,blue,1,SwingTrader23,0
1.0,1,blue,1,CurlyCoyne,1
0.0,0,blue,0,yonkedoodle,0
1.0,1,other,1,avi_machina,1
1.0,0,other,1,MaraboliSays,0
0.0,1,blue,1,HollyLouiseB_,1
0.0,0,0,1,rkeyserling,0
0.0,0,blue,0,10printhelloweb,0
0.0,0,blue,0,SimonReye,0
1.0,1,0,1,Smalls2233,1
1.0,1,blue,1,jkedvs,0
1.0,0,0,0,toptopdown,0
1.0,0,blue,1,WingMayra,1
0.0,1,blue,1,JWeismonger,1
1.0,1,blue,1,mattanyippi,1
0.0,0,blue,0,fantasybballbot,0
1.0,0,other,1,i_LaurenMarie,1
0.0,1,blue,0,pbdemetri,0
1.0,0,other,0,jrtoastyman,0
0.0,0,blue,0,jalal_99194,0
1.0,0,other,1,StephanieArnot,1
0.0,1,blue,0,lillieholmann,1
1.0,0,other,0,sunflowerdali11,1
0.0,0,0,0,Redmist36,0
1.0,0,0,1,ColeFlexXx,0
1.0,1,blue,0,dancerella73,1
0.0,0,0,0,ChiliSauce808,1
0.0,1,blue,1,Superfluxus,0
1.0,0,other,1,Virginia_Delish,1
0.0,1,other,1,ddlsdevonne,1
1.0,1,0,0,Yvonn3Heng,1
1.0,0,blue,0,PastorTanyaBake,1
1.0,1,0,0,pullingxwrist,0
1.0,1,blue,1,DavidPitcher,0
0.0,0,blue,0,Joe_McAvoy,0
1.0,1,other,0,Fox13Kristin,1
0.0,0,blue,0,sarahloppe,1
1.0,1,other,1,340ArianaGrande,1
1.0,0,0,0,aenutricion,1
1.0,1,other,1,kwaichi,0
1.0,0,blue,0,geo_noah,0
1.0,0,0,0,M_Matthews,1
0.0,0,blue,0,dewboy10,0
0.0,0,blue,1,kdotbandz,0
0.0,1,blue,1,_BVM,0
